"TIME_PERIOD";"GEO";"ERWP";"ERWL";"POP1564";"UNIT_MEA";"OBS_VALUE";"OBS_CONFIDENCE";"OBS_STATUS"
2020;"CH013";"Total";"1";"1";"pers in %";13.04188;0.6085;"A"
2020;"CH013";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH025";"Total";"0";"1";"pers in %";92.53587;1.6684;"A"
2020;"CH025";"Total";"1";"1";"pers in %";7.46413;1.6684;"A"
2020;"CH025";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH";"Total";"0";"1";"pers in %";93.95563;0.2954;"A"
2020;"CH";"Total";"1";"1";"pers in %";6.04437;0.1164;"A"
2020;"CH";"Total";"Total";"1";"pers in %";100.00000;0.2932;"A"
2021;"CH040";"1";"Total";"Total";"pers";877042;0.7272;"A"
2021;"CH040";"Total";"Total";"Total";"pers";1297872;0.1447;"A"
2021;"CH021";"1";"Total";"Total";"pers";561758;0.9331;"A"
2021;"CH021";"Total";"Total";"Total";"pers";875658;0.1547;"A"
2021;"CH061";"1";"Total";"Total";"pers";234918;0.9751;"A"
2021;"CH061";"Total";"Total";"Total";"pers";348186;0.1755;"A"
2021;"CH062";"1";"Total";"Total";"pers";19705;5.1491;"A"
2021;"CH062";"Total";"Total";"Total";"pers";30800;0.8875;"A"
2021;"CH063";"1";"Total";"Total";"pers";91783;2.2048;"A"
2021;"CH063";"Total";"Total";"Total";"pers";137630;0.3543;"A"
2021;"CH064";"1";"Total";"Total";"pers";21185;4.7427;"A"
2021;"CH064";"Total";"Total";"Total";"pers";32109;0.9114;"A"
2021;"CH065";"1";"Total";"Total";"pers";24267;4.6327;"A"
2021;"CH065";"Total";"Total";"Total";"pers";37389;0.8395;"A"
2021;"CH051";"1";"Total";"Total";"pers";22095;4.8783;"A"
2021;"CH051";"Total";"Total";"Total";"pers";34426;1.0153;"A"
2021;"CH066";"1";"Total";"Total";"pers";71879;1.7416;"A"
2021;"CH066";"Total";"Total";"Total";"pers";107955;0.3134;"A"
2021;"CH022";"1";"Total";"Total";"pers";178409;1.6162;"A"
2021;"CH022";"Total";"Total";"Total";"pers";269596;0.2973;"A"
2021;"CH023";"1";"Total";"Total";"pers";147860;1.8851;"A"
2021;"CH023";"Total";"Total";"Total";"pers";235456;0.3303;"A"
2021;"CH031";"1";"Total";"Total";"pers";101418;2.3404;"A"
2021;"CH031";"Total";"Total";"Total";"pers";164399;0.4135;"A"
2021;"CH032";"1";"Total";"Total";"pers";147228;2.0056;"A"
2021;"CH032";"Total";"Total";"Total";"pers";246225;0.3264;"A"
2021;"CH052";"1";"Total";"Total";"pers";44136;3.5071;"A"
2021;"CH052";"Total";"Total";"Total";"pers";70501;0.6596;"A"
2021;"CH053";"1";"Total";"Total";"pers";29375;3.9476;"A"
2021;"CH053";"Total";"Total";"Total";"pers";45965;0.6761;"A"
2021;"CH054";"1";"Total";"Total";"pers";9396;6.7251;"A"
2021;"CH054";"Total";"Total";"Total";"pers";13485;1.3657;"A"
2021;"CH055";"1";"Total";"Total";"pers";281785;1.3322;"A"
2021;"CH055";"Total";"Total";"Total";"pers";431501;0.2300;"A"
2021;"CH056";"1";"Total";"Total";"pers";108749;2.1012;"A"
2021;"CH056";"Total";"Total";"Total";"pers";172108;0.2973;"A"
2021;"CH033";"1";"Total";"Total";"pers";386158;0.7885;"A"
2021;"CH033";"Total";"Total";"Total";"pers";586232;0.1417;"A"
2021;"CH057";"1";"Total";"Total";"pers";155493;1.2429;"A"
2021;"CH057";"Total";"Total";"Total";"pers";238116;0.2167;"A"
2021;"CH070";"1";"Total";"Total";"pers";165044;1.3361;"A"
2021;"CH070";"Total";"Total";"Total";"pers";301215;0.1604;"A"
2021;"CH011";"1";"Total";"Total";"pers";420132;0.7751;"A"
2021;"CH011";"Total";"Total";"Total";"pers";671590;0.1292;"A"
2021;"CH012";"1";"Total";"Total";"pers";178037;1.7923;"A"
2021;"CH012";"Total";"Total";"Total";"pers";295660;0.3275;"A"
2021;"CH024";"1";"Total";"Total";"pers";89655;1.7661;"A"
2021;"CH024";"Total";"Total";"Total";"pers";146778;0.3260;"A"
2021;"CH013";"1";"Total";"Total";"pers";235323;1.1317;"A"
2021;"CH013";"Total";"Total";"Total";"pers";391076;0.2336;"A"
2021;"CH025";"1";"Total";"Total";"pers";35698;3.8984;"A"
2021;"CH025";"Total";"Total";"Total";"pers";61627;0.5789;"A"
2021;"CH";"1";"Total";"Total";"pers";4638527;0.2953;"A"
2021;"CH";"Total";"Total";"Total";"pers";7243555;0.0526;"A"
2021;"CH040";"1";"Total";"Total";"pers in %";67.57537;0.4753;"A"
2021;"CH040";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH021";"1";"Total";"Total";"pers in %";64.15269;0.5813;"A"
2021;"CH021";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH061";"1";"Total";"Total";"pers in %";67.46902;0.6440;"A"
2021;"CH061";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH062";"1";"Total";"Total";"pers in %";63.97637;3.0409;"A"
2021;"CH062";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH063";"1";"Total";"Total";"pers in %";66.68818;1.4575;"A"
2021;"CH063";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH064";"1";"Total";"Total";"pers in %";65.97721;3.0058;"A"
2021;"CH064";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH065";"1";"Total";"Total";"pers in %";64.90282;2.7511;"A"
2021;"CH065";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH051";"1";"Total";"Total";"pers in %";64.18259;3.1303;"A"
2021;"CH051";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH066";"1";"Total";"Total";"pers in %";66.58266;1.1419;"A"
2021;"CH066";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH022";"1";"Total";"Total";"pers in %";66.17638;1.0315;"A"
2021;"CH022";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH023";"1";"Total";"Total";"pers in %";62.79729;1.1529;"A"
2021;"CH023";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH031";"1";"Total";"Total";"pers in %";61.69019;1.4198;"A"
2021;"CH031";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH032";"1";"Total";"Total";"pers in %";59.79417;1.1411;"A"
2021;"CH032";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH052";"1";"Total";"Total";"pers in %";62.60276;2.0839;"A"
2021;"CH052";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH053";"1";"Total";"Total";"pers in %";63.90820;2.5418;"A"
2021;"CH053";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH054";"1";"Total";"Total";"pers in %";69.67935;4.6982;"A"
2021;"CH054";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH055";"1";"Total";"Total";"pers in %";65.30343;0.8405;"A"
2021;"CH055";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH056";"1";"Total";"Total";"pers in %";63.18630;1.3058;"A"
2021;"CH056";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH033";"1";"Total";"Total";"pers in %";65.87125;0.5017;"A"
2021;"CH033";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH057";"1";"Total";"Total";"pers in %";65.30118;0.7884;"A"
2021;"CH057";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH070";"1";"Total";"Total";"pers in %";54.79277;0.7304;"A"
2021;"CH070";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH011";"1";"Total";"Total";"pers in %";62.55783;0.4782;"A"
2021;"CH011";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH012";"1";"Total";"Total";"pers in %";60.21679;1.0388;"A"
2021;"CH012";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH024";"1";"Total";"Total";"pers in %";61.08187;1.0269;"A"
2021;"CH024";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH013";"1";"Total";"Total";"pers in %";60.17327;0.6533;"A"
2021;"CH013";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH025";"1";"Total";"Total";"pers in %";57.92538;2.2469;"A"
2021;"CH025";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2021;"CH";"1";"Total";"Total";"pers in %";64.03661;0.1891;"A"
2021;"CH";"Total";"Total";"Total";"pers in %";100.00000;0.0526;"A"
2021;"CH040";"1";"Total";"1";"pers";855753;0.7566;"A"
2021;"CH040";"Total";"Total";"1";"pers";1042182;0.5550;"A"
2021;"CH021";"1";"Total";"1";"pers";546049;0.9720;"A"
2021;"CH021";"Total";"Total";"1";"pers";661210;0.7406;"A"
2021;"CH061";"1";"Total";"1";"pers";229249;1.0125;"A"
2021;"CH061";"Total";"Total";"1";"pers";275690;0.7501;"A"
2021;"CH062";"1";"Total";"1";"pers";19188;5.3544;"A"
2021;"CH062";"Total";"Total";"1";"pers";23344;4.0281;"A"
2021;"CH063";"1";"Total";"1";"pers";89187;2.3016;"A"
2021;"CH063";"Total";"Total";"1";"pers";108838;1.6592;"A"
2021;"CH064";"1";"Total";"1";"pers";20637;4.9283;"A"
2021;"CH064";"Total";"Total";"1";"pers";24814;3.7069;"A"
2021;"CH065";"1";"Total";"1";"pers";23619;4.8213;"A"
2021;"CH065";"Total";"Total";"1";"pers";28275;3.7081;"A"
2021;"CH051";"1";"Total";"1";"pers";21392;5.0991;"A"
2021;"CH051";"Total";"Total";"1";"pers";25930;3.8747;"A"
2021;"CH066";"1";"Total";"1";"pers";69826;1.8197;"A"
2021;"CH066";"Total";"Total";"1";"pers";86166;1.2869;"A"
2021;"CH022";"1";"Total";"1";"pers";175381;1.6606;"A"
2021;"CH022";"Total";"Total";"1";"pers";218455;1.1660;"A"
2021;"CH023";"1";"Total";"1";"pers";144483;1.9486;"A"
2021;"CH023";"Total";"Total";"1";"pers";180873;1.4259;"A"
2021;"CH031";"1";"Total";"1";"pers";98575;2.4314;"A"
2021;"CH031";"Total";"Total";"1";"pers";128152;1.6679;"A"
2021;"CH032";"1";"Total";"1";"pers";142706;2.0909;"A"
2021;"CH032";"Total";"Total";"1";"pers";182831;1.5273;"A"
2021;"CH052";"1";"Total";"1";"pers";42901;3.6490;"A"
2021;"CH052";"Total";"Total";"1";"pers";53241;2.7024;"A"
2021;"CH053";"1";"Total";"1";"pers";28368;4.1424;"A"
2021;"CH053";"Total";"Total";"1";"pers";35245;2.9891;"A"
2021;"CH054";"1";"Total";"1";"pers";9248;6.8957;"A"
2021;"CH054";"Total";"Total";"1";"pers";10775;5.2611;"A"
2021;"CH055";"1";"Total";"1";"pers";275474;1.3782;"A"
2021;"CH055";"Total";"Total";"1";"pers";338538;1.0033;"A"
2021;"CH056";"1";"Total";"1";"pers";105252;2.1959;"A"
2021;"CH056";"Total";"Total";"1";"pers";128930;1.6279;"A"
2021;"CH033";"1";"Total";"1";"pers";376493;0.8195;"A"
2021;"CH033";"Total";"Total";"1";"pers";461804;0.5969;"A"
2021;"CH057";"1";"Total";"1";"pers";151815;1.2883;"A"
2021;"CH057";"Total";"Total";"1";"pers";187249;0.9295;"A"
2021;"CH070";"1";"Total";"1";"pers";160157;1.3833;"A"
2021;"CH070";"Total";"Total";"1";"pers";222624;0.9180;"A"
2021;"CH011";"1";"Total";"1";"pers";411527;0.7982;"A"
2021;"CH011";"Total";"Total";"1";"pers";540262;0.5284;"A"
2021;"CH012";"1";"Total";"1";"pers";174011;1.8462;"A"
2021;"CH012";"Total";"Total";"1";"pers";227065;1.2700;"A"
2021;"CH024";"1";"Total";"1";"pers";87987;1.8125;"A"
2021;"CH024";"Total";"Total";"1";"pers";114020;1.2754;"A"
2021;"CH013";"1";"Total";"1";"pers";230061;1.1672;"A"
2021;"CH013";"Total";"Total";"1";"pers";313003;0.7668;"A"
2021;"CH025";"1";"Total";"1";"pers";34762;4.0287;"A"
2021;"CH025";"Total";"Total";"1";"pers";46212;2.7965;"A"
2021;"CH";"1";"Total";"1";"pers";4524099;0.3063;"A"
2021;"CH";"Total";"Total";"1";"pers";5665728;0.2203;"A"
2021;"CH040";"1";"Total";"1";"pers in %";82.11170;0.4540;"A"
2021;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH021";"1";"Total";"1";"pers in %";82.58328;0.5487;"A"
2021;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH061";"1";"Total";"1";"pers in %";83.15461;0.5943;"A"
2021;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH062";"1";"Total";"1";"pers in %";82.19719;2.8714;"A"
2021;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH063";"1";"Total";"1";"pers in %";81.94481;1.3635;"A"
2021;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH064";"1";"Total";"1";"pers in %";83.16673;2.7638;"A"
2021;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH065";"1";"Total";"1";"pers in %";83.53168;2.5422;"A"
2021;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH051";"1";"Total";"1";"pers in %";82.49922;2.9203;"A"
2021;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH066";"1";"Total";"1";"pers in %";81.03621;1.0827;"A"
2021;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH022";"1";"Total";"1";"pers in %";80.28240;0.9985;"A"
2021;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH023";"1";"Total";"1";"pers in %";79.88069;1.1352;"A"
2021;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH031";"1";"Total";"1";"pers in %";76.92010;1.4368;"A"
2021;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH032";"1";"Total";"1";"pers in %";78.05332;1.1681;"A"
2021;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH052";"1";"Total";"1";"pers in %";80.57890;2.0223;"A"
2021;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH053";"1";"Total";"1";"pers in %";80.48660;2.4307;"A"
2021;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH054";"1";"Total";"1";"pers in %";85.82835;4.0533;"A"
2021;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH055";"1";"Total";"1";"pers in %";81.37174;0.8003;"A"
2021;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH056";"1";"Total";"1";"pers in %";81.63462;1.2290;"A"
2021;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH033";"1";"Total";"1";"pers in %";81.52662;0.4773;"A"
2021;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH057";"1";"Total";"1";"pers in %";81.07666;0.7517;"A"
2021;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH070";"1";"Total";"1";"pers in %";71.94058;0.7868;"A"
2021;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH011";"1";"Total";"1";"pers in %";76.17173;0.4839;"A"
2021;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH012";"1";"Total";"1";"pers in %";76.63492;1.0473;"A"
2021;"CH012";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH024";"1";"Total";"1";"pers in %";77.16809;1.0476;"A"
2021;"CH024";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH013";"1";"Total";"1";"pers in %";73.50123;0.6849;"A"
2021;"CH013";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH025";"1";"Total";"1";"pers in %";75.22319;2.3446;"A"
2021;"CH025";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH";"1";"Total";"1";"pers in %";79.85028;0.2446;"A"
2021;"CH";"Total";"Total";"1";"pers in %";100.00000;0.2203;"A"
2021;"CH040";"Total";"0";"1";"pers";819990;0.7965;"A"
2021;"CH040";"Total";"1";"1";"pers";35763;6.4072;"A"
2021;"CH040";"Total";"Total";"1";"pers";855753;0.7566;"A"
2021;"CH021";"Total";"0";"1";"pers";527891;1.0087;"A"
2021;"CH021";"Total";"1";"1";"pers";18158;8.9270;"A"
2021;"CH021";"Total";"Total";"1";"pers";546049;0.9720;"A"
2021;"CH061";"Total";"0";"1";"pers";221858;1.0540;"A"
2021;"CH061";"Total";"1";"1";"pers";7391;9.8498;"A"
2021;"CH061";"Total";"Total";"1";"pers";229249;1.0125;"A"
2021;"CH062";"Total";"0";"1";"pers";18859;5.4558;"A"
2021;"CH062";"Total";"1";"1";"pers";329.37967;66.0284;"U"
2021;"CH062";"Total";"Total";"1";"pers";19188;5.3544;"A"
2021;"CH063";"Total";"0";"1";"pers";86713;2.3856;"A"
2021;"CH063";"Total";"1";"1";"pers";2474;23.5187;"A"
2021;"CH063";"Total";"Total";"1";"pers";89187;2.3016;"A"
2021;"CH064";"Total";"0";"1";"pers";20487;4.9672;"A"
2021;"CH064";"Total";"1";"1";"pers";;;"L"
2021;"CH064";"Total";"Total";"1";"pers";20637;4.9283;"A"
2021;"CH065";"Total";"0";"1";"pers";23034;4.9645;"A"
2021;"CH065";"Total";"1";"1";"pers";584.26101;48.3284;"U"
2021;"CH065";"Total";"Total";"1";"pers";23619;4.8213;"A"
2021;"CH051";"Total";"0";"1";"pers";20665;5.2894;"A"
2021;"CH051";"Total";"1";"1";"pers";726.96411;47.4206;"U"
2021;"CH051";"Total";"Total";"1";"pers";21392;5.0991;"A"
2021;"CH066";"Total";"0";"1";"pers";67196;1.9054;"A"
2021;"CH066";"Total";"1";"1";"pers";2629;16.0758;"A"
2021;"CH066";"Total";"Total";"1";"pers";69826;1.8197;"A"
2021;"CH022";"Total";"0";"1";"pers";166504;1.7642;"A"
2021;"CH022";"Total";"1";"1";"pers";8877;12.5733;"A"
2021;"CH022";"Total";"Total";"1";"pers";175381;1.6606;"A"
2021;"CH023";"Total";"0";"1";"pers";138862;2.0342;"A"
2021;"CH023";"Total";"1";"1";"pers";5620;16.1350;"A"
2021;"CH023";"Total";"Total";"1";"pers";144483;1.9486;"A"
2021;"CH031";"Total";"0";"1";"pers";92808;2.5878;"A"
2021;"CH031";"Total";"1";"1";"pers";5767;16.2924;"A"
2021;"CH031";"Total";"Total";"1";"pers";98575;2.4314;"A"
2021;"CH032";"Total";"0";"1";"pers";136633;2.1811;"A"
2021;"CH032";"Total";"1";"1";"pers";6072;15.7484;"A"
2021;"CH032";"Total";"Total";"1";"pers";142706;2.0909;"A"
2021;"CH052";"Total";"0";"1";"pers";40786;3.8422;"A"
2021;"CH052";"Total";"1";"1";"pers";2115;26.4135;"A"
2021;"CH052";"Total";"Total";"1";"pers";42901;3.6490;"A"
2021;"CH053";"Total";"0";"1";"pers";27425;4.3034;"A"
2021;"CH053";"Total";"1";"1";"pers";942.79685;38.1106;"U"
2021;"CH053";"Total";"Total";"1";"pers";28368;4.1424;"A"
2021;"CH054";"Total";"0";"1";"pers";9073;7.0540;"A"
2021;"CH054";"Total";"1";"1";"pers";;;"L"
2021;"CH054";"Total";"Total";"1";"pers";9248;6.8957;"A"
2021;"CH055";"Total";"0";"1";"pers";264750;1.4418;"A"
2021;"CH055";"Total";"1";"1";"pers";10724;11.7986;"A"
2021;"CH055";"Total";"Total";"1";"pers";275474;1.3782;"A"
2021;"CH056";"Total";"0";"1";"pers";102836;2.2523;"A"
2021;"CH056";"Total";"1";"1";"pers";2416;24.0665;"A"
2021;"CH056";"Total";"Total";"1";"pers";105252;2.1959;"A"
2021;"CH033";"Total";"0";"1";"pers";359205;0.8651;"A"
2021;"CH033";"Total";"1";"1";"pers";17288;6.4475;"A"
2021;"CH033";"Total";"Total";"1";"pers";376493;0.8195;"A"
2021;"CH057";"Total";"0";"1";"pers";146286;1.3441;"A"
2021;"CH057";"Total";"1";"1";"pers";5529;11.4119;"A"
2021;"CH057";"Total";"Total";"1";"pers";151815;1.2883;"A"
2021;"CH070";"Total";"0";"1";"pers";147845;1.4880;"A"
2021;"CH070";"Total";"1";"1";"pers";12312;7.4534;"A"
2021;"CH070";"Total";"Total";"1";"pers";160157;1.3833;"A"
2021;"CH011";"Total";"0";"1";"pers";382244;0.8651;"A"
2021;"CH011";"Total";"1";"1";"pers";29283;4.8415;"A"
2021;"CH011";"Total";"Total";"1";"pers";411527;0.7982;"A"
2021;"CH012";"Total";"0";"1";"pers";165217;1.9414;"A"
2021;"CH012";"Total";"1";"1";"pers";8795;13.0609;"A"
2021;"CH012";"Total";"Total";"1";"pers";174011;1.8462;"A"
2021;"CH024";"Total";"0";"1";"pers";81760;1.9510;"A"
2021;"CH024";"Total";"1";"1";"pers";6228;10.7127;"A"
2021;"CH024";"Total";"Total";"1";"pers";87987;1.8125;"A"
2021;"CH013";"Total";"0";"1";"pers";204007;1.3060;"A"
2021;"CH013";"Total";"1";"1";"pers";26054;5.3884;"A"
2021;"CH013";"Total";"Total";"1";"pers";230061;1.1672;"A"
2021;"CH025";"Total";"0";"1";"pers";32937;4.2554;"A"
2021;"CH025";"Total";"1";"1";"pers";1826;26.9173;"A"
2021;"CH025";"Total";"Total";"1";"pers";34762;4.0287;"A"
2021;"CH";"Total";"0";"1";"pers";4305870;0.3232;"A"
2021;"CH";"Total";"1";"1";"pers";218229;2.2420;"A"
2021;"CH";"Total";"Total";"1";"pers";4524099;0.3063;"A"
2021;"CH040";"Total";"0";"1";"pers in %";95.82087;0.2648;"A"
2021;"CH040";"Total";"1";"1";"pers in %";4.17913;0.2648;"A"
2021;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH021";"Total";"0";"1";"pers in %";96.67463;0.2940;"A"
2021;"CH021";"Total";"1";"1";"pers in %";3.32537;0.2940;"A"
2021;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH061";"Total";"0";"1";"pers in %";96.77612;0.3149;"A"
2021;"CH061";"Total";"1";"1";"pers in %";3.22388;0.3149;"A"
2021;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH062";"Total";"0";"1";"pers in %";98.28342;1.1281;"A"
2021;"CH062";"Total";"1";"1";"pers in %";1.71658;1.1281;"U"
2021;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH063";"Total";"0";"1";"pers in %";97.22561;0.6483;"A"
2021;"CH063";"Total";"1";"1";"pers in %";2.77439;0.6483;"A"
2021;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH064";"Total";"0";"1";"pers in %";99.27128;0.7287;"A"
2021;"CH064";"Total";"1";"1";"pers in %";;;"L"
2021;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH065";"Total";"0";"1";"pers in %";97.52627;1.1887;"A"
2021;"CH065";"Total";"1";"1";"pers in %";2.47373;1.1887;"U"
2021;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH051";"Total";"0";"1";"pers in %";96.60171;1.5945;"A"
2021;"CH051";"Total";"1";"1";"pers in %";3.39829;1.5945;"U"
2021;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH066";"Total";"0";"1";"pers in %";96.23454;0.5994;"A"
2021;"CH066";"Total";"1";"1";"pers in %";3.76546;0.5994;"A"
2021;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH022";"Total";"0";"1";"pers in %";94.93844;0.6277;"A"
2021;"CH022";"Total";"1";"1";"pers in %";5.06156;0.6277;"A"
2021;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH023";"Total";"0";"1";"pers in %";96.10993;0.6208;"A"
2021;"CH023";"Total";"1";"1";"pers in %";3.89007;0.6208;"A"
2021;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH031";"Total";"0";"1";"pers in %";94.14978;0.9365;"A"
2021;"CH031";"Total";"1";"1";"pers in %";5.85022;0.9365;"A"
2021;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH032";"Total";"0";"1";"pers in %";95.74480;0.6614;"A"
2021;"CH032";"Total";"1";"1";"pers in %";4.25520;0.6614;"A"
2021;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH052";"Total";"0";"1";"pers in %";95.07073;1.2827;"A"
2021;"CH052";"Total";"1";"1";"pers in %";4.92927;1.2827;"A"
2021;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH053";"Total";"0";"1";"pers in %";96.67649;1.2549;"A"
2021;"CH053";"Total";"1";"1";"pers in %";3.32351;1.2549;"U"
2021;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH054";"Total";"0";"1";"pers in %";98.10423;1.8400;"A"
2021;"CH054";"Total";"1";"1";"pers in %";;;"L"
2021;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH055";"Total";"0";"1";"pers in %";96.10709;0.4543;"A"
2021;"CH055";"Total";"1";"1";"pers in %";3.89291;0.4543;"A"
2021;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2021;"CH056";"Total";"0";"1";"pers in %";97.70479;0.5488;"A"
2021;"CH056";"Total";"1";"1";"pers in %";2.29521;0.5488;"A"
